wind_plant,wind_speed (m/s),wind_dir,temp,pressure,latitude,longitude,Turbine Model,Tower Height,Rotor Diameter,Production Year,START m/s,STOP  m/s,Real Prod(mwh),Service,MaxLimit,pred4
Unit7,13.2,303,3.5,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,11.2,302,3.3,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,11.2,302,3.6,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.8184000000001106,0.0,1.3,0.8184000000001106
Unit7,11.2,310,4.0,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.9778000000005704,0.0,1.3,0.9778000000005704
Unit7,11.7,330,2.2,988,48.37064,27.054691,3,65,62,1999,2.5,28,0.980199999999968,0.0,1.3,0.980199999999968
Unit7,9.2,318,3.9,988,48.37064,27.054691,3,65,62,1999,2.5,28,0.7601999999997133,0.0,1.3,0.7601999999997133
Unit7,8.7,333,2.9,989,48.37064,27.054691,3,65,62,1999,2.5,28,0.831000000000131,0.0,1.3,0.831000000000131
Unit7,7.8,329,3.2,989,48.37064,27.054691,3,65,62,1999,2.5,28,0.7020000000002256,0.0,1.3,0.7020000000002256
Unit7,8.1,332,2.0,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.5045999999993,0.0,1.3,0.5045999999993
Unit7,6.6,335,2.5,990,48.37064,27.054691,3,65,62,1999,2.5,28,0.3416000000006534,0.0,1.3,0.3416000000006534
Unit7,6.5,333,1.2,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.1571999999996478,0.0,1.3,0.1571999999996478
Unit7,5.4,338,1.7,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.1430000000000291,0.0,1.3,0.1430000000000291
Unit7,5.1,333,0.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0272000000004482,0.0,1.3,0.0272000000004482
Unit7,4.1,340,1.1,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0252000000000407,0.0,1.3,0.0252000000000407
Unit7,4.1,338,-0.7,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0018000000000029,0.0,1.3,0.0018000000000029
Unit7,3.5,10,-0.2,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.000199999999495,0.0,1.3,0.000199999999495
Unit7,2.2,357,-1.4,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0100000000002182,0.0,1.3,0.0100000000002182
Unit7,1.8,109,-1.3,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.00879999999961,0.0,1.3,0.00879999999961
Unit7,1.6,83,-2.7,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,4.4,152,-0.5,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,3.6,138,-2.3,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,5.4,148,-0.8,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,6.3,159,-1.0,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0079999999998108,0.0,1.3,0.0079999999998108
Unit7,6.0,145,-0.7,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.1054000000003725,0.0,1.3,0.1054000000003725
Unit7,6.5,151,-0.1,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.1517999999996391,0.0,1.3,0.1517999999996391
Unit7,5.8,146,-0.5,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.1784000000006926,0.0,1.3,0.1784000000006926
Unit7,5.6,153,0.4,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.22400000000016,0.0,1.3,0.22400000000016
Unit7,5.0,149,0.1,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.2539999999999054,0.0,1.3,0.2539999999999054
Unit7,5.5,164,0.2,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0760000000000218,0.0,1.3,0.0760000000000218
Unit7,3.4,168,1.4,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.0865999999996347,0.0,1.3,0.0865999999996347
Unit7,2.1,145,2.0,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0487999999995736,0.0,1.3,0.0487999999995736
Unit7,2.1,217,2.2,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.000400000000809,0.0,1.3,0.000400000000809
Unit7,2.6,182,0.4,988,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,2.5,282,2.0,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,3.9,120,0.3,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,3.8,305,2.3,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0067999999992025,0.0,1.3,0.0067999999992025
Unit7,3.3,111,1.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0384000000003652,0.0,1.3,0.0384000000003652
Unit7,3.3,319,2.5,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0061999999998079,0.0,1.3,0.0061999999998079
Unit7,3.7,161,0.7,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,1.3,29,1.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0036000000000058,0.0,1.3,0.0036000000000058
Unit7,4.8,124,0.7,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,3.0,117,0.2,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0124000000005253,0.0,1.3,0.0124000000005253
Unit7,5.0,125,0.2,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0248000000001411,0.0,1.3,0.0248000000001411
Unit7,5.0,130,-0.1,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.056999999999789,0.0,1.3,0.056999999999789
Unit7,5.1,116,0.0,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.0936000000001513,0.0,1.3,0.0936000000001513
Unit7,5.3,106,-0.6,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.072400000000016,0.0,1.3,0.072400000000016
Unit7,6.5,129,-0.9,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1297999999997046,0.0,1.3,0.1297999999997046
Unit7,6.0,114,-0.7,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1458000000002357,0.0,1.3,0.1458000000002357
Unit7,6.4,122,-0.6,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.162399999999252,0.0,1.3,0.162399999999252
Unit7,7.1,130,-0.2,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.1452000000008411,0.0,1.3,0.1452000000008411
Unit7,6.8,128,-0.7,995,48.37064,27.054691,3,65,62,1999,2.5,28,0.1409999999996216,0.0,1.3,0.1409999999996216
Unit7,7.7,136,0.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.1256000000003041,0.0,1.3,0.1256000000003041
Unit7,6.9,124,-0.1,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1325999999999112,0.0,1.3,0.1325999999999112
Unit7,8.1,134,0.8,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.1457999999993262,0.0,1.3,0.1457999999993262
Unit7,7.7,131,0.0,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1454000000003361,0.0,1.3,0.1454000000003361
Unit7,8.5,132,1.0,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.1502000000000407,0.0,1.3,0.1502000000000407
Unit7,8.6,135,0.1,994,48.37064,27.054691,3,65,62,1999,2.5,28,0.1666000000004714,0.0,1.3,0.1666000000004714
Unit7,9.6,139,-0.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.1661999999996624,0.0,1.3,0.1661999999996624
Unit7,6.9,124,-2.6,995,48.37064,27.054691,3,65,62,1999,2.5,28,0.1750000000001819,0.0,1.3,0.1750000000001819
Unit7,10.2,142,-0.3,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.1625999999996565,0.0,1.3,0.1625999999996565
Unit7,9.9,142,0.0,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.1513999999997395,0.0,1.3,0.1513999999997395
Unit7,9.4,146,0.8,990,48.37064,27.054691,3,65,62,1999,2.5,28,0.1235999999998966,0.0,1.3,0.1235999999998966
Unit7,10.8,147,-0.1,993,48.37064,27.054691,3,65,62,1999,2.5,28,0.0898000000006504,0.0,1.3,0.0898000000006504
Unit7,10.0,147,1.2,989,48.37064,27.054691,3,65,62,1999,2.5,28,0.0691999999999097,0.0,1.3,0.0691999999999097
Unit7,10.9,148,0.4,992,48.37064,27.054691,3,65,62,1999,2.5,28,0.0532000000002881,0.0,1.3,0.0532000000002881
Unit7,10.5,148,0.8,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.0357999999996536,0.0,1.3,0.0357999999996536
Unit7,10.0,146,-0.8,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.0195999999996274,0.0,1.3,0.0195999999996274
Unit7,9.9,148,1.8,990,48.37064,27.054691,3,65,62,1999,2.5,28,0.0108000000000174,0.0,1.3,0.0108000000000174
Unit7,10.2,150,1.9,990,48.37064,27.054691,3,65,62,1999,2.5,28,0.009200000000419,0.0,1.3,0.0092000000004009
Unit7,9.6,149,0.2,989,48.37064,27.054691,3,65,62,1999,2.5,28,0.0091999999995096,0.0,1.3,0.0091999999995277
Unit7,9.8,151,1.1,991,48.37064,27.054691,3,65,62,1999,2.5,28,0.0152000000007319,0.0,1.3,0.0152000000007319
Unit7,10.2,154,3.1,988,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,9.8,147,1.4,988,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,10.2,154,2.6,990,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,11.2,154,3.4,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.0,0.0,1.3,0.0
Unit7,10.3,152,3.3,987,48.37064,27.054691,3,65,62,1999,2.5,28,0.7727999999997337,0.0,1.3,0.7727999999997337
Unit7,11.0,161,4.8,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.8065999999998894,0.0,1.3,0.8065999999998894
Unit7,12.2,164,5.3,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.8671999999996842,0.0,1.3,0.8671999999996842
Unit7,10.0,154,4.8,985,48.37064,27.054691,3,65,62,1999,2.5,28,0.7430000000003929,0.0,1.3,0.7430000000003929
Unit7,10.6,159,5.5,985,48.37064,27.054691,3,65,62,1999,2.5,28,0.721400000000358,0.0,1.3,0.721400000000358
Unit7,12.0,159,5.7,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.815799999999399,0.0,1.3,0.815799999999399
Unit7,11.1,158,5.1,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.9085999999997512,0.0,1.3,0.9085999999997512
Unit7,13.7,159,4.8,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.6522000000004482,0.0,1.3,0.6522000000004482
Unit7,12.9,159,5.4,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.8653999999996813,0.0,1.3,0.8653999999996813
Unit7,11.9,156,5.2,984,48.37064,27.054691,3,65,62,1999,2.5,28,0.8858000000000175,0.0,1.3,0.8858000000000175
Unit7,12.3,154,5.5,984,48.37064,27.054691,3,65,62,1999,2.5,28,1.100800000000163,0.0,1.3,1.100800000000163
Unit7,10.6,157,4.6,980,48.37064,27.054691,3,65,62,1999,2.5,28,1.2193999999999503,0.0,1.3,1.2193999999999503
Unit7,13.1,153,5.2,983,48.37064,27.054691,3,65,62,1999,2.5,28,0.8490000000001601,0.0,1.3,0.8490000000001601
Unit7,13.1,152,4.0,986,48.37064,27.054691,3,65,62,1999,2.5,28,0.9408000000003084,0.0,1.3,0.9408000000003084
